ip,timestamp,method,url,status,response_size
monty1.atw.fullfeed.com,09/Aug/1995:23:45:46 -0400,GET,/history/apollo/aplool-13/apollo-13.html,404,
133.65.48.113,09/Aug/1995:23:45:54 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
www-b5.proxy.aol.com,10/Aug/1995:00:01:14 -0400,GET,/ksc-html,404,
155.229.56.49,10/Aug/1995:00:12:07 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
www-b5.proxy.aol.com,10/Aug/1995:00:20:44 -0400,GET,/ksc_htm/,404,
www-b5.proxy.aol.com,10/Aug/1995:00:21:18 -0400,GET,/ksc_htm/,404,
www-b5.proxy.aol.com,10/Aug/1995:00:21:49 -0400,GET,/ksc_htm/,404,
www-b5.proxy.aol.com,10/Aug/1995:00:22:28 -0400,GET,/ksc_htm/,404,
www-b5.proxy.aol.com,10/Aug/1995:00:22:47 -0400,GET,/ksc_htm/,404,
www-b5.proxy.aol.com,10/Aug/1995:00:24:22 -0400,GET,/ksc-htm/,404,
red123.redshift.com,10/Aug/1995:00:26:18 -0400,GET,/history/apollo/apollo15.html,404,
m027.fn.net,10/Aug/1995:00:48:00 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
cisco-ts5-line5.uoregon.edu,10/Aug/1995:00:51:45 -0400,GET,/history/apollo/apollo-13/sound,404,
157.142.8.152,10/Aug/1995:00:52:40 -0400,GET,/pub/winvn/release.txt,404,
157.142.8.152,10/Aug/1995:00:52:47 -0400,GET,/pub/winvn/readme.txt,404,
ix-sea5-27.ix.netcom.com,10/Aug/1995:00:56:21 -0400,GET,/pub/winvn/readme.txt,404,
ix-sea5-27.ix.netcom.com,10/Aug/1995:00:56:25 -0400,GET,/pub/winvn/release.txt,404,
tecnet1.jcte.jcs.mil,10/Aug/1995:01:00:48 -0400,GET,/shuttle/resources/orbiters/discovery.gif,404,
piers.islandnet.com,10/Aug/1995:01:04:57 -0400,GET,/images/crawlerway-logo.gif,404,
piers.islandnet.com,10/Aug/1995:01:05:09 -0400,GET,/images/crawlerway-logo.gif,404,
piers.islandnet.com,10/Aug/1995:01:05:16 -0400,GET,/images/crawlerway.gif,404,
piers.islandnet.com,10/Aug/1995:01:05:23 -0400,GET,/images/crawlerway-logo.gif,404,
piers.islandnet.com,10/Aug/1995:01:06:27 -0400,GET,/images/lf-logo.gif,404,
piers.islandnet.com,10/Aug/1995:01:06:45 -0400,GET,/images/lf.gif,404,
piers.islandnet.com,10/Aug/1995:01:06:49 -0400,GET,/images/lf-logo.gif,404,
ad08-020.compuserve.com,10/Aug/1995:01:43:13 -0400,GET,/history/apollo/apollo-13-info.html,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:39:55 -0400,GET,/history/apollo/images/little-joe.jpg,404,
ztivax.zfe.siemens.de,10/Aug/1995:02:40:11 -0400,GET,/msfc/visitor.html,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:40:15 -0400,GET,/history/apollo/images/little-joe.jpg,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:40:24 -0400,GET,/history/apollo/images/little-joe.jpg,404,
nctuccca.edu.tw,10/Aug/1995:02:40:30 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:40:55 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:14 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:14 -0400,GET,/history/apollo/sa-1/images/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:17 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:18 -0400,GET,/history/apollo/sa-1/sounds/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:20 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:26 -0400,GET,/history/apollo/sa-1/movies/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:29 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:35 -0400,GET,/history/apollo/sa-1/docs/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:41:37 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:42:12 -0400,GET,/history/apollo/sa-1/images/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:42:20 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:42:29 -0400,GET,/history/apollo/images/little-joe.jpg,404,
winnie.freenet.mb.ca,10/Aug/1995:02:43:22 -0400,GET,/pub/winvn/release.txt,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:28 -0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:31 -0400,GET,/history/apollo/sa-2/images/,404,
winnie.freenet.mb.ca,10/Aug/1995:02:43:32 -0400,GET,/pub/winvn/readme.txt,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:33 -0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:36 -0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:38 -0400,GET,/history/apollo/sa-2/movies/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:40 -0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:54 -0400,GET,/history/apollo/sa-3/sa-3-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:57 -0400,GET,/history/apollo/sa-3/images/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:43:59 -0400,GET,/history/apollo/sa-3/sa-3-patch-small.gif,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:44:03 -0400,GET,/history/apollo/sa-3/news/,404,
spica.sci.isas.ac.jp,10/Aug/1995:02:44:05 -0400,GET,/history/apollo/sa-3/sa-3-patch-small.gif,404,
derose.mel.dah.csiro.au,10/Aug/1995:02:47:40 -0400,GET,/ksc.html.,404,
ztivax.zfe.siemens.de,10/Aug/1995:02:51:41 -0400,GET,/images/spaceport-logo.gif,404,
skatedmt.oanet.com,10/Aug/1995:03:17:09 -0400,GET,/shuttle/countdown/video/livevideo.jpeg,404,
pong.lmv.lm.se,10/Aug/1995:03:31:32 -0400,GET,/pub/winvn/release.txt,404,
pong.lmv.lm.se,10/Aug/1995:03:31:39 -0400,GET,/pub/winvn/readme.txt,404,
inet-tis.toshiba.co.jp,10/Aug/1995:03:40:35 -0400,GET,/ksc.htm1,404,
pm2-18.tvs.net,10/Aug/1995:03:44:27 -0400,GET,/pub/winvn/readme.txt,404,
pm2-18.tvs.net,10/Aug/1995:03:44:36 -0400,GET,/pub/winvn/release.txt,404,
hed702.uk.sb.com,10/Aug/1995:04:06:59 -0400,GET,/://spacelink.msfc.nasa.gov,404,
ppp25.coara.or.jp,10/Aug/1995:05:10:29 -0400,GET,/suttle/countdown,404,
mac170079.edugeo.miyazaki-u.ac.jp,10/Aug/1995:06:39:04 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
www-relay.pa-x.dec.com,10/Aug/1995:06:42:43 -0400,GET,/html,404,
manaus.bologna.maraut.it,10/Aug/1995:06:53:54 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
manaus.bologna.maraut.it,10/Aug/1995:06:54:30 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
manaus.bologna.maraut.it,10/Aug/1995:06:54:34 -0400,GET,/history/apollo/a-001/movies/,404,
192.112.239.46,10/Aug/1995:07:21:04 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
machine45.lerc.nasa.gov,10/Aug/1995:07:27:17 -0400,GET,/images/lf-logo.gif,404,
machine45.lerc.nasa.gov,10/Aug/1995:07:27:21 -0400,GET,/images/lf-logo.gif,404,
dd20-012.compuserve.com,10/Aug/1995:07:30:50 -0400,GET,/shuttle/resources/orbiters/challenger.gif,404,
yarmouth-ts-14.nstn.ca,10/Aug/1995:07:31:31 -0400,GET,/pub/winvn/release.txt,404,
dd11-007.compuserve.com,10/Aug/1995:07:53:07 -0400,GET,/pub/winvn/readme.txt,404,
dd11-007.compuserve.com,10/Aug/1995:07:53:14 -0400,GET,/pub/winvn/readme.txt,404,
gtedstpa.gtenet.com,10/Aug/1995:07:53:59 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
decus.decus.de,10/Aug/1995:07:56:46 -0400,GET,/shuttle/missions/sts-73.html,404,
malin.space.se,10/Aug/1995:07:58:28 -0400,GET,/pub/winvn/release.txt,404,
malin.space.se,10/Aug/1995:07:58:35 -0400,GET,/pub/winvn/readme.txt,404,
dd11-007.compuserve.com,10/Aug/1995:08:04:57 -0400,GET,/pub/winvn/readme.txt,404,
dd11-007.compuserve.com,10/Aug/1995:08:05:03 -0400,GET,/pub/winvn/release.txt,404,
dd24-003.compuserve.com,10/Aug/1995:08:14:34 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
seitti.funet.fi,10/Aug/1995:08:24:27 -0400,GET,/pub/winvn/readme.txt,404,
seitti.funet.fi,10/Aug/1995:08:24:33 -0400,GET,/pub/winvn/release.txt,404,
allp.gactr.uga.edu,10/Aug/1995:08:48:04 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
nozean.geo.umass.edu,10/Aug/1995:08:51:26 -0400,GET,/persons/astronauts/thagar.html,404,
poul.space.swri.edu,10/Aug/1995:08:58:07 -0400,POST,/cgi-bin/WebQuery,404,
poul.space.swri.edu,10/Aug/1995:08:58:27 -0400,POST,/cgi-bin/WebQuery,404,
poul.space.swri.edu,10/Aug/1995:08:59:08 -0400,POST,/cgi-bin/WebQuery,404,
gw3.att.com,10/Aug/1995:09:18:17 -0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,404,
conshelf.demon.co.uk,10/Aug/1995:09:22:37 -0400,GET,/images/crawlerway-logo.gif,404,
192.132.217.3,10/Aug/1995:09:44:57 -0400,GET,/shuttle/technology/sts-newsref/sts-av.html#sts-dps,404,
ix-sd9-18.ix.netcom.com,10/Aug/1995:09:45:54 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
205.160.191.108,10/Aug/1995:09:47:15 -0400,GET,/://spacelink.msfc.nasa.gov,404,
public.lasc.lockheed.com,10/Aug/1995:09:52:45 -0400,GET,/shuttle/countdow,404,
titan02f,10/Aug/1995:10:01:28 -0400,GET,/statistics/1995/Aug/Aug95_request.gif,404,
titan02f,10/Aug/1995:10:01:28 -0400,GET,/statistics/1995/Aug/Aug95_byte.gif,404,
titan02f,10/Aug/1995:10:02:09 -0400,GET,/statistics/1995/Aug/Aug95_request.gif,404,
titan02f,10/Aug/1995:10:02:09 -0400,GET,/statistics/1995/Aug/Aug95_byte.gif,404,
curly.hyperk.com,10/Aug/1995:10:15:46 -0400,GET,/ic,404,
giskard.foundry.com,10/Aug/1995:10:21:24 -0400,GET,/pub/winvn/readme.txt,404,
demornay.lanl.gov,10/Aug/1995:10:21:25 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
giskard.foundry.com,10/Aug/1995:10:21:28 -0400,GET,/pub/winvn/release.txt,404,
demornay.lanl.gov,10/Aug/1995:10:21:28 -0400,GET,/history/apollo/sa-1/images/,404,
demornay.lanl.gov,10/Aug/1995:10:21:31 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
demornay.lanl.gov,10/Aug/1995:10:21:35 -0400,GET,/history/apollo/sa-1/movies/,404,
demornay.lanl.gov,10/Aug/1995:10:21:37 -0400,GET,/history/apollo/sa-1/sa-1-patch-small.gif,404,
198.59.96.237,10/Aug/1995:10:25:43 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
198.59.96.237,10/Aug/1995:10:25:55 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
198.59.96.237,10/Aug/1995:10:25:58 -0400,GET,/history/apollo/a-001/images/,404,
198.59.96.237,10/Aug/1995:10:26:01 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
198.59.96.237,10/Aug/1995:10:26:04 -0400,GET,/history/apollo/a-001/sounds/,404,
198.59.96.237,10/Aug/1995:10:26:07 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
128.159.122.101,10/Aug/1995:10:32:13 -0400,GET,/home/mutual/twntyth/twntyth.htm,404,
slsyd1p35.ozemail.com.au,10/Aug/1995:10:34:05 -0400,GET,/history/apollo/a-001/movies/,404,
slsyd1p35.ozemail.com.au,10/Aug/1995:10:34:13 -0400,GET,/history/apollo/a-001/sounds/,404,
slsyd1p35.ozemail.com.au,10/Aug/1995:10:34:55 -0400,GET,/history/apollo/a-001/images/,404,
m-arnell.umds.ac.uk,10/Aug/1995:10:43:38 -0400,GET,/pub,404,
128.158.128.219,10/Aug/1995:10:43:49 -0400,GET,/www.city.net/,404,
128.158.31.34,10/Aug/1995:10:57:28 -0400,GET,/rlvhp.htm,404,
cavy.info.lv,10/Aug/1995:10:57:55 -0400,GET,/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif,404,
interlock.turner.com,10/Aug/1995:10:58:52 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
interlock.turner.com,10/Aug/1995:10:59:03 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
interlock.turner.com,10/Aug/1995:10:59:04 -0400,GET,/history/apollo/a-001/images/,404,
interlock.turner.com,10/Aug/1995:10:59:07 -0400,GET,/history/apollo/a-001/a-001-patch-small.gif,404,
interlock.turner.com,10/Aug/1995:10:59:28 -0400,GET,/history/apollo/images/little-joe.jpg,404,
internet-gw.watson.ibm.com,10/Aug/1995:11:02:45 -0400,GET,/HISTORY/HISTORY.HTML,404,
128.158.31.34,10/Aug/1995:11:36:28 -0400,GET,/nexgen/rlvhp.html,404,
128.159.122.107,10/Aug/1995:12:04:48 -0400,GET,/interport.net/~eperkins,404,
ix-mia1-06.ix.netcom.com,10/Aug/1995:12:25:28 -0400,GET,/count69.gif,404,
ix-mia1-11.ix.netcom.com,10/Aug/1995:12:26:50 -0400,GET,/images/spaceport-logo.gif,404,
chatham.islandnet.com,10/Aug/1995:12:30:09 -0400,GET,/pub,404,
chatham.islandnet.com,10/Aug/1995:12:32:20 -0400,GET,/pub.win3.winvn,404,
chatham.islandnet.com,10/Aug/1995:12:34:10 -0400,GET,/pub.win3.winvn,404,
129.174.45.188,10/Aug/1995:12:38:42 -0400,GET,/shuttle/resources/orbiters/discovery.gif,404,
sophocles.algonet.se,10/Aug/1995:12:41:47 -0400,GET,/software/winvn/winvn.html.,404,
sophocles.algonet.se,10/Aug/1995:12:44:10 -0400,GET,/pub/winvn/readme.txt,404,
sophocles.algonet.se,10/Aug/1995:12:45:13 -0400,GET,/pub/winvn/release.txt,404,
bbeznoska.lerc.nasa.gov,10/Aug/1995:12:54:00 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
sophocles.algonet.se,10/Aug/1995:12:55:20 -0400,GET,/software/winvn/winvn.html.,404,
swonser1.ast.com,10/Aug/1995:12:58:26 -0400,GET,/pub/winvn/release.txt,404,
swonser1.ast.com,10/Aug/1995:12:58:34 -0400,GET,/pub/winvn/readme.txt,404,
vagrant.vf.mmc.com,10/Aug/1995:12:59:43 -0400,GET,/%3A//spacelink.msfc.nasa.gov,404,
vagrant.vf.mmc.com,10/Aug/1995:13:00:50 -0400,GET,/%3A//spacelink.msfc.nasa.gov,404,
vagrant.vf.mmc.com,10/Aug/1995:13:02:37 -0400,GET,/%3A//spacelink.msfc.nasa.gov,404,
128.96.175.127,10/Aug/1995:13:03:48 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
sgigate.sgi.com,10/Aug/1995:13:18:18 -0400,GET,/mdss/ped/acs/MDSS.html,404,
141.209.109.22,10/Aug/1995:13:27:14 -0400,GET,/history/apollo/images/little-joe.jpg,404,
cayman72.adclab.bls.com,10/Aug/1995:13:35:58 -0400,GET,/images/crawlerway-logo.gif,404,
tcav.dialup.inch.com,10/Aug/1995:13:38:55 -0400,GET,/pub/winvn/readme.txt,404,
keyhole.es.dupont.com,10/Aug/1995:13:43:13 -0400,GET,/history/apollo/apollo-13.html,404,
hawk.hcsc.com,10/Aug/1995:13:45:01 -0400,GET,/elv/DELTA/uncons.htm,404,
drabenstottduo.sils.umich.edu,10/Aug/1995:13:52:22 -0400,GET,/shuttle/missions/sts-67/images/k95p0391.gif,404,
drabenstottduo.sils.umich.edu,10/Aug/1995:13:52:27 -0400,GET,/shuttle/missions/sts-67/images/k95p0381.gif,404,
drabenstottduo.sils.umich.edu,10/Aug/1995:13:52:30 -0400,GET,/shuttle/missions/sts-67/images/k95p0395.gif,404,
drabenstottduo.sils.umich.edu,10/Aug/1995:13:52:36 -0400,GET,/shuttle/missions/sts-67/images/k95p0391.txt,404,
jeff.lvs.loral.com.lvs.loral.com,10/Aug/1995:13:55:26 -0400,GET,/pub/winvn/readme.txt,404,
jeff.lvs.loral.com.lvs.loral.com,10/Aug/1995:13:55:45 -0400,GET,/pub/winvn/release.txt,404,
dd01-020.compuserve.com,10/Aug/1995:13:57:52 -0400,GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.txt,404,
n872545.ksc.nasa.gov,10/Aug/1995:13:59:51 -0400,GET,/yahoo.com,404,
jsgp.slip.lm.com,10/Aug/1995:14:05:23 -0400,GET,/icons/blank,404,
usr7-dialup13.atlanta.mci.net,10/Aug/1995:14:06:00 -0400,GET,/pub/winvn/release.txt,404,
www.westpub.com,10/Aug/1995:14:06:15 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
usr7-dialup13.atlanta.mci.net,10/Aug/1995:14:06:31 -0400,GET,/pub/winvn/readme.txt,404,
crl14.crl.com,10/Aug/1995:14:08:31 -0400,GET,/elv/DELTA/uncons.htm,404,
grumpy.ksc.nasa.gov,10/Aug/1995:14:12:00 -0400,GET,/delta.com,404,
leathe.brg.com,10/Aug/1995:14:26:05 -0400,GET,/shuttle/resources/orbiters/challenger.gif,404,
163.205.180.32,10/Aug/1995:14:37:25 -0400,GET,/Images/LeRClogo.gif,404,
pmlab15.fresno.edu,10/Aug/1995:14:37:49 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
ccc008.canuck.com,10/Aug/1995:14:47:58 -0400,GET,/msfe/astro_home.html,404,
cust52.max1.houston.tx.ms.uu.net,10/Aug/1995:14:49:19 -0400,GET,/://spacelink.msfc.nasa.gov,404,
ph-net0-066.salford.ac.uk,10/Aug/1995:14:51:04 -0400,GET,/pub/winvn/readme.txt,404,
204.185.50.1,10/Aug/1995:14:52:11 -0400,GET,/shuttle/missions.html,404,
seitti.funet.fi,10/Aug/1995:14:57:46 -0400,GET,/software/winvn/winvn.html.,404,
dd11-003.compuserve.com,10/Aug/1995:15:01:12 -0400,GET,/shuttle/missions/sts-69/mission-sts-67.html,404,
saul3.u.washington.edu,10/Aug/1995:15:03:23 -0400,GET,/shuttle/missions/sts-71/imageshttp://www.ksc.nasa.gov/,404,
139.169.86.78,10/Aug/1995:15:15:13 -0400,GET,/shuttle/missions/sts-69/mission-sts-69.htlm,404,
139.169.86.78,10/Aug/1995:15:15:48 -0400,GET,/shuttle/missions/sts-69/mission_sts-69.htlm,404,
surveyor.jf.intel.com,10/Aug/1995:15:23:08 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
surveyor.jf.intel.com,10/Aug/1995:15:23:31 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
www-d4.proxy.aol.com,10/Aug/1995:15:29:34 -0400,GET,/shuttle/resources/orbiters/challenger.gif,404,
ppp3.igc.org,10/Aug/1995:15:35:48 -0400,GET,/shuttle/missions/sts-67/images/k95p0391.gif,404,
gw4.att.com,10/Aug/1995:15:39:37 -0400,GET,/pub/win3,404,
bbs5.chief.co.il,10/Aug/1995:15:43:48 -0400,GET,/pub/winvn/readme.txt,404,
bbs5.chief.co.il,10/Aug/1995:15:43:58 -0400,GET,/pub/winvn/release.txt,404,
bbs5.chief.co.il,10/Aug/1995:15:47:07 -0400,GET,/pub/winvn/release.txt,404,
spgmac238.arlut.utexas.edu,10/Aug/1995:15:57:21 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
spgmac238.arlut.utexas.edu,10/Aug/1995:15:57:27 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
pc123.eece.maine.edu,10/Aug/1995:15:58:38 -0400,GET,/pub/winvn/readme.txt,404,
pc123.eece.maine.edu,10/Aug/1995:15:58:47 -0400,GET,/pub/winvn/release.txt,404,
n1123209.ksc.nasa.gov,10/Aug/1995:16:05:03 -0400,GET,/elv/DELTA/uncons.htm,404,
n1123209.ksc.nasa.gov,10/Aug/1995:16:05:06 -0400,GET,/elv/DELTA/uncons.htm,404,
n1123209.ksc.nasa.gov,10/Aug/1995:16:05:08 -0400,GET,/elv/DELTA/uncons.htm,404,
n1123209.ksc.nasa.gov,10/Aug/1995:16:06:04 -0400,GET,/elv/DELTA/uncons.htm,404,
venous.me.uvic.ca,10/Aug/1995:16:23:11 -0400,GET,/shuttle/mission/sts-78/mission-sts-78.html,404,
venous.me.uvic.ca,10/Aug/1995:16:26:41 -0400,GET,/shuttle/mission/sts-78/mission-sts-78.html,404,
venous.me.uvic.ca,10/Aug/1995:16:27:58 -0400,GET,/shuttle/mission/sts-78/mission-sts-78.html,404,
192.127.57.28,10/Aug/1995:16:27:59 -0400,GET,/office/pao/Insignias/header2.jpg,404,
168.143.7.117,10/Aug/1995:16:52:18 -0400,GET,/pub/winvn/readme.txt,404,
168.143.7.117,10/Aug/1995:16:52:32 -0400,GET,/pub/winvn/release.txt,404,
green38.vol.it,10/Aug/1995:16:55:48 -0400,GET,/history/apollo/images/little-joe.jpg,404,
bowecho.met.psu.edu,10/Aug/1995:17:12:04 -0400,GET,/LDAR/LDARhp.html,404,
bowecho.met.psu.edu,10/Aug/1995:17:12:14 -0400,GET,/LDAR,404,
n1032805.ksc.nasa.gov,10/Aug/1995:17:13:29 -0400,GET,/iomega.com,404,
erxsg.rl.plh.af.mil,10/Aug/1995:17:13:37 -0400,GET,/history/gemini/gemini-12.html,404,
erxsg.rl.plh.af.mil,10/Aug/1995:17:13:41 -0400,GET,/history/gemini/gemini-7.html,404,
erxsg.rl.plh.af.mil,10/Aug/1995:17:14:30 -0400,GET,/history/gemini/gemini-3.html,404,
quetzal.cartah.washington.edu,10/Aug/1995:17:15:21 -0400,GET,/persons/astronauts/q-to-t/TrulyRH.txt,404,
quetzal.cartah.washington.edu,10/Aug/1995:17:15:32 -0400,GET,/persons/astronauts/q-to-t/TrulyRH.txt,404,
cust002.nb1p2.ffx1.va.alterdial.alter.net,10/Aug/1995:17:20:49 -0400,GET,/html/mr3.htm,404,
cust002.nb1p2.ffx1.va.alterdial.alter.net,10/Aug/1995:17:21:04 -0400,GET,/html/mr3.htm,404,
ppp21.vestnett.no,10/Aug/1995:17:22:03 -0400,GET,/shuttle/missions/61-b/mission-62.html,404,
crl12.crl.com,10/Aug/1995:17:22:50 -0400,GET,/pub/winvn/readme.txt,404,
ppp21.vestnett.no,10/Aug/1995:17:22:55 -0400,GET,/shuttle/missions/61-b/mission-62.html,404,
dialrop7.mhs.mendocino.k12.ca.us,10/Aug/1995:17:23:20 -0400,GET,/pub/winvn/readme.txt,404,
dialrop7.mhs.mendocino.k12.ca.us,10/Aug/1995:17:23:30 -0400,GET,/pub/winvn/readme.txt,404,
dialrop7.mhs.mendocino.k12.ca.us,10/Aug/1995:17:23:36 -0400,GET,/pub/winvn/release.txt,404,
ppp21.vestnett.no,10/Aug/1995:17:24:34 -0400,GET,/shuttle/missions/sts-77/mission-s,404,
mpngate1.ny.us.ibm.net,10/Aug/1995:17:30:22 -0400,GET,/news/sci.space.shuttle/archive/sci-space-shuttle-22-apr-1995-40.txt,404,
mpngate1.ny.us.ibm.net,10/Aug/1995:17:30:52 -0400,GET,/news/sci.space.shuttle/,404,
wpb-105.magg.net,10/Aug/1995:17:40:34 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
ppp74.cac.psu.edu,10/Aug/1995:17:46:10 -0400,GET,/shuttle/resources/orbiters/challenger.gif,404,
fireball.jpl.nasa.gov,10/Aug/1995:17:50:54 -0400,GET,/elv/SCOUT/elvhead2.gif,404,
ppp74.cac.psu.edu,10/Aug/1995:17:52:36 -0400,GET,/shuttle/resources/orbiters/challenger.gif,404,
uuneo.neosoft.com,10/Aug/1995:17:59:37 -0400,GET,/robots.txt,404,
fireball.jpl.nasa.gov,10/Aug/1995:18:02:05 -0400,GET,/images/crawlerway-logo.gif,404,
warf.microlithics.com,10/Aug/1995:18:14:58 -0400,GET,/history/apollo/apollo-13.html,404,
134.71.12.37,10/Aug/1995:18:19:51 -0400,GET,/ksc.htm/,404,
128.102.143.192,10/Aug/1995:18:24:58 -0400,GET,/shuttle/missions/sts-77/sts-77-press-kit.txt,404,
134.h-pm2.vgs3.westel.com,10/Aug/1995:18:41:37 -0400,GET,/pub/winvn/readme.txt,404,
134.h-pm2.vgs3.westel.com,10/Aug/1995:18:41:46 -0400,GET,/pub/winvn/release.txt,404,
redx3.cac.washington.edu,10/Aug/1995:18:45:48 -0400,GET,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""",404,
redx3.cac.washington.edu,10/Aug/1995:18:45:49 -0400,GET,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""",404,
modem.circus.cse.unsw.edu.au,10/Aug/1995:19:02:48 -0400,GET,/pub/winvn/readme.txt,404,
www-d2.proxy.aol.com,10/Aug/1995:19:11:25 -0400,GET,/history/appollo-13/apollo-13.html,404,
www-d2.proxy.aol.com,10/Aug/1995:19:11:46 -0400,GET,/history/apollo-13/apollo-13.html,404,
163.205.154.17,10/Aug/1995:19:11:50 -0400,GET,/statistics/1995/Aug/Aug.gif,404,
port02.hubbard2.t.ic.net,10/Aug/1995:19:23:29 -0400,GET,/pub/winvn/readme.txt,404,
port02.hubbard2.t.ic.net,10/Aug/1995:19:23:36 -0400,GET,/pub/winvn/release.txt,404,
128.95.234.46,10/Aug/1995:19:25:40 -0400,GET,"/shuttle/missions/sts-70/images/ksc-95ec-o667.gif""",404,
farinaz.jpl.nasa.gov,10/Aug/1995:19:29:52 -0400,GET,/shuttle/resources/orbiters/atlantis.gif,404,
crl8.crl.com,10/Aug/1995:19:35:29 -0400,GET,/elv/DELTA/uncons.htm,404,
pm1-24.magicnet.net,10/Aug/1995:19:41:39 -0400,GET,/images/lf-logo.gif,404,
pm1-24.magicnet.net,10/Aug/1995:19:41:54 -0400,GET,/images/lf.gif,404,
pm1-24.magicnet.net,10/Aug/1995:19:41:57 -0400,GET,/images/lf-logo.gif,404,
c25.nyic.com,10/Aug/1995:19:55:00 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
c25.nyic.com,10/Aug/1995:19:56:53 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
c25.nyic.com,10/Aug/1995:19:57:07 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
volge28.vol.it,10/Aug/1995:20:01:34 -0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,404,
